as_of,code,company_name,sector33,market,market_cap_oku,turnover_oku,turnover_spike,op_yoy,sales_yoy,pct_from_high,price,max_return,final_return,is_winner
2026-03-06,58710,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,サービス業,スタンダード,80.46,0.069344,0.7190966493522385,-0.8131868131868132,0.13498877294941214,-0.3108941418293937,1341.0,0.09768829231916487,-0.025354213273676374,False
2026-03-06,58840,クラダシ,小売業,グロース,53.65021636,0.041974,0.22182662125564523,,0.08301158301158296,-0.2870967741935484,442.0,0.3506787330316743,0.32352941176470584,False
2026-03-06,58850,ジーデップ・アドバンス,卸売業,スタンダード,157.82156,1.443962,1.130929572209541,0.23092369477911645,-0.2282853566958698,-0.19135285913528588,2899.0,0.1452224905139703,-0.024146257330113885,False
2026-03-06,58880,ＤＡＩＷＡ　ＣＹＣＬＥ,小売業,グロース,110.239855,0.173205,0.2995211604207701,0.04326923076923084,0.13662586182636827,-0.14209401709401714,4015.0,0.0037359900373599153,-0.29439601494396017,False
2026-03-06,58890,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,小売業,プライム,470.7813726,2.079765,0.7033603183660284,0.10094315574815194,0.1097147581645308,-0.2573277502854968,1951.0,0.16863147104049214,0.0697078421322399,False
2026-03-06,58910,ＳＡＫＩＧＡＫＥホールディングス,小売業,スタンダード,88.777158,0.098535,0.3563736579702597,-0.11162790697674418,0.19955997392438074,-0.26372595025809475,1569.0,0.005736137667303964,0.005736137667303964,False
2026-03-06,58920,ｙｕｔｏｒｉ,小売業,グロース,110.38185,1.860614,0.5468692295494683,0.7845528455284554,0.8953929539295393,-0.5982905982905983,2350.0,0.12723404255319148,0.008510638297872353,False
2026-03-06,59000,ダイケン,金属製品,スタンダード,48.8385264,0.011423,0.34026594540493527,-0.618421052631579,0.01477770820288038,-0.07986501687289094,818.0,0.025672371638141733,0.025672371638141733,False
2026-03-06,59010,東洋製罐グループホールディングス,金属製品,プライム,5872.23729108,8.680445,0.8016791916846672,0.33901570817412896,0.03269436926331393,-0.0727932285368803,3834.0,0.13302034428794984,-0.01617110067814298,False
2026-03-06,59020,ホッカンホールディングス,金属製品,プライム,330.67345085,0.75381,0.7490067693892606,-0.2074042000432994,-0.03148679879543381,-0.025793650793650813,2455.0,0.005295315682281032,-0.06761710794297349,False
2026-03-06,59030,,,,74.3656935,0.027868,0.6616522787923682,-0.382636655948553,-0.12914398812469075,-0.06846153846153846,1211.0,0.4021469859620148,0.4013212221304707,False
2026-03-06,59050,日本製罐,金属製品,スタンダード,,0.005166,0.6517748437115587,,,-0.12857142857142856,1281.0,0.06557377049180335,0.04293520686963315,False
2026-03-06,59060,エムケー精工,金属製品,スタンダード,152.0517375,0.366517,0.6836292107461154,0.1823788546255507,0.01010717086346613,-0.030815109343936387,975.0,-0.00512820512820511,-0.18461538461538463,False
2026-03-06,59090,コロナ,金属製品,スタンダード,292.83769092,0.458198,1.24875314915007,-0.2761578044596913,0.0017793851717902154,-0.10009017132551845,998.0,-0.002004008016032066,-0.08416833667334667,False
2026-03-06,59110,横河ブリッジホールディングス,金属製品,プライム,1320.8429412,2.402695,0.568471186108359,0.050000000000000044,-0.08464047751249304,-0.052631578947368474,3060.0,0.004901960784313708,-0.09411764705882353,False
2026-03-06,59150,駒井ハルテック,金属製品,スタンダード,,0.102792,0.24895285742258763,,,-0.055530676220331365,2109.0,0.3541963015647227,0.03271692745376953,False
2026-03-06,59180,瀧上工業,金属製品,スタンダード,194.2272,0.0144,0.1622955808265804,,-0.0392847005393131,-0.18644067796610164,7200.0,0.03333333333333344,-0.01388888888888884,False
2026-03-06,59210,川岸工業,金属製品,スタンダード,133.8,0.022115,0.30388809113207416,-1.1240458015267176,-0.027889784946236507,-0.028322440087146017,4460.0,-0.007847533632286963,-0.08968609865470856,False
2026-03-06,59220,那須電機鉄工,金属製品,スタンダード,245.28,0.10153,0.25296428900665485,0.22478675363773215,0.07281524039915332,0.0,20440.0,-0.0004892367906066397,-0.13747553816046965,False
2026-03-06,59230,高田機工,金属製品,スタンダード,89.14542624,0.039364,0.5014598949283301,-3.510204081632653,-0.21248793525874232,0.0,1328.0,0.027108433734939652,-0.19352409638554213,False
2026-03-06,59280,アルメタックス,金属製品,スタンダード,36.57142105,0.010019,0.1503953525899629,,-0.054503464203233265,-0.061162079510703404,307.0,-0.02931596091205213,-0.08143322475570036,False
2026-03-06,59290,三和ホールディングス,金属製品,プライム,8517.34,18.272695,0.6510263858988915,-0.025349736103753462,-0.014647103518967142,-0.27460944852249203,3854.0,-0.0036325895173845435,-0.08199273482096525,False
2026-03-06,59300,文化シヤッター,金属製品,プライム,1442.48581026,1.833025,0.7959916266991752,0.00024467824810381344,0.02825381542174399,-0.2702702702702703,1998.0,-0.005005005005005003,-0.06756756756756754,False
2026-03-06,59320,三協立山,金属製品,プライム,215.20256978,1.406288,1.2911001147292203,-0.8196629213483146,-0.01919278377666578,-0.06703146374829005,682.0,0.061583577712609916,-0.07478005865102644,False
2026-03-06,59330,アルインコ,金属製品,プライム,239.63792314,1.472607,1.54006242734584,0.052863436123347984,0.02284043477339659,-0.04366078925272876,1139.0,-0.01668129938542584,-0.08691834942932397,False
2026-03-06,59360,東洋シヤッター,金属製品,スタンダード,62.5938054,0.029258,0.16659155489342053,-0.03953488372093028,0.0427761094427761,-0.01309164149043307,980.0,0.004081632653061273,-0.09795918367346934,False
2026-03-06,59380,ＬＩＸＩＬ,金属製品,プライム,4988.38450395,42.5018535,1.07417640990798,0.07195662888122234,-0.0017124729055746357,-0.128140703517588,1735.0,0.010662824207492871,-0.014409221902017322,False
2026-03-06,59390,大谷工業,金属製品,スタンダード,66.768,1.25659,0.7975908325198257,-0.27056277056277056,-0.04013377926421402,-0.14400000000000002,8560.0,-0.17523364485981308,-0.40654205607476634,False
2026-03-06,59400,不二サッシ,金属製品,スタンダード,128.7931764,0.30361,0.39577826952955103,,-0.005655017152658703,-0.05730129390018479,1020.0,-0.013725490196078383,-0.30490196078431375,False
2026-03-06,59410,中西製作所,金属製品,スタンダード,166.22616,0.042344,0.7354453244407392,-0.5241730279898219,-0.049654049654049626,-0.04837545126353793,2636.0,0.01479514415781491,-0.050075872534142696,False
2026-03-06,59420,日本フイルコン,金属製品,スタンダード,128.5698238,0.09435,0.4207984600604951,-0.2770562770562771,-0.02782918397988754,0.0,580.0,0.09482758620689657,-0.012068965517241348,False
2026-03-06,59430,ノーリツ,金属製品,プライム,1135.2142634,1.670717,0.4950504716258177,0.7954070981210857,-0.0007665525904532178,-0.07442596991290573,2338.0,0.05047048759623607,-0.03122326775021389,False
2026-03-06,59450,天龍製鋸,金属製品,スタンダード,282.70399824,0.038553,0.31093987673060264,0.0,0.026278118609406986,-0.031321619556913705,2536.0,0.025236593059936974,-0.008280757097791747,False
2026-03-06,59460,長府製作所,金属製品,プライム,708.06897216,1.475494,0.8074848651382602,-0.018911174785100293,0.008195477310669386,-0.05613874942948427,2068.0,0.0029013539651836506,-0.0415860735009671,False
2026-03-06,59470,リンナイ,金属製品,プライム,5542.04829717,11.725498,0.6671948937729015,0.059249750392240674,0.021280757344599666,-0.08886310904872385,3927.0,-0.016297428062133967,-0.10873440285204994,False
2026-03-06,59490,ユニプレス,輸送用機器,プライム,617.01817983,1.678973,0.6255954477083034,1.275455158462576,-0.04762267375697504,-0.08171466845277964,1371.0,0.02115244347191836,-0.09700948212983229,False
2026-03-06,59500,日本パワーファスニング,金属製品,スタンダード,33.639372,0.025137,0.352313189704892,,0.004761904761904745,-0.34545454545454546,180.0,0.022222222222222143,-0.2055555555555556,False
2026-03-06,59510,ダイニチ工業,金属製品,スタンダード,204.49863851,0.441918,1.389106566443834,0.37806176783812573,0.042880766379654434,-0.01014760147601479,1073.0,0.02143522833178002,-0.1220876048462255,False
2026-03-06,59520,アマテイ,金属製品,スタンダード,24.634,0.050641,0.4506818386103183,-0.03626943005181349,-0.033153068422290155,-0.24812030075187974,200.0,0.0,-0.06999999999999995,False
2026-03-06,59550,ワイズホールディングス,金属製品,スタンダード,189.5675298,5.046729,0.5903283754803774,0.4653465346534653,0.06656770952272217,-0.1258278145695364,132.0,0.030303030303030276,-0.3712121212121212,False
2026-03-06,59560,トーソー,金属製品,スタンダード,66.4,0.111339,0.8028960476809444,0.800561797752809,0.03183088324626415,-0.1286089238845144,664.0,0.0075301204819278045,-0.15662650602409633,False
2026-03-06,59570,日東精工,金属製品,プライム,306.68508039,0.688243,0.8325960463594677,0.03156945279615164,0.0673266906031571,-0.054254007398273685,767.0,0.04563233376792697,-0.0052151238591916504,False
2026-03-06,59580,三洋工業,金属製品,スタンダード,186.56,0.38912,1.0587334215792574,-0.11080139372822295,-0.014204021398266042,0.0,5300.0,-0.009433962264150941,-0.20377358490566033,False
2026-03-06,59590,岡部,金属製品,プライム,471.48760104,1.046657,0.5431861921763443,0.1354315689079637,0.028788012860218926,-0.04042348411934549,997.0,0.009027081243731194,-0.0922768304914744,False
2026-03-06,59620,浅香工業,その他製品,スタンダード,21.4364436,0.014284,0.17759398935604773,-0.0888888888888889,-0.01856043458578538,-0.005772005772005762,2067.0,0.014997581035316898,-0.1935171746492501,False
2026-03-06,59650,フジマック,金属製品,スタンダード,163.27168,0.093835,0.41045383285625303,-0.04310887350534931,0.03941976904704525,-0.03865546218487392,1144.0,0.1573426573426573,0.0034965034965035446,False
2026-03-06,59660,京都機械工具,金属製品,スタンダード,62.6791055,0.00506,0.34987519274250983,0.031180400890868487,-0.05049504950495054,-0.09642857142857142,2530.0,0.007905138339920903,0.007905138339920903,False
2026-03-06,59670,ＴＯＮＥ,金属製品,スタンダード,114.31888,0.031098,0.6872858309455429,-0.04474708171206221,-0.03946997462644486,-0.23750000000000004,488.0,0.020491803278688492,-0.08811475409836067,False
2026-03-06,59690,ロブテックス,金属製品,スタンダード,26.0,0.003868,0.11696719898636491,-0.5597826086956521,-0.02501786990707644,-0.13217623497997333,1300.0,0.013076923076922986,-0.09999999999999998,False
2026-03-06,59700,ジーテクト,金属製品,プライム,845.676755,2.825719,0.6918891884367258,-0.3205514470921209,-0.0795537106345211,-0.07982791586998084,1925.0,0.14909090909090916,0.11844155844155835,False
2026-03-06,59710,共和工業所,金属製品,スタンダード,100.64,0.06737,1.6542461111588562,0.3417721518987342,0.0496190662238718,-0.041450777202072575,7400.0,0.07837837837837847,0.055405405405405395,False
2026-03-06,59730,トーアミ,金属製品,スタンダード,42.56,0.069231,0.6761784116336559,,0.0361182050346589,-0.02777777777777779,665.0,-0.0015037593984962294,-0.09022556390977443,False
2026-03-06,59740,中国工業,金属製品,スタンダード,29.2752,0.041388,0.7488153888184284,-0.23239436619718312,-0.026598364693133703,-0.11570247933884292,856.0,0.051401869158878455,-0.125,False
2026-03-06,59750,東プレ,金属製品,プライム,1443.46313728,2.221027,0.6207589036105621,0.06828013562492696,-0.0038536699187703416,-0.11376451077943617,2672.0,0.034431137724550975,0.011976047904191711,False
2026-03-06,59760,高周波熱錬,金属製品,プライム,485.005324,1.48661,0.9461293206756346,0.01297497683039861,-0.018308818270674876,-0.06702057067020573,1406.0,-0.007112375533428139,-0.08321479374110952,False
2026-03-06,59810,東京製綱,金属製品,プライム,305.51758476,2.500847,0.8939307379338552,0.38522167487684733,0.006022405940380393,-0.09928057553956837,1878.0,0.07880724174653886,0.07880724174653886,False
2026-03-06,59820,マルゼン,金属製品,スタンダード,785.266,0.212645,0.6051942914307425,0.027242246437552353,0.044398074499514495,-0.06698002350176269,3970.0,0.03652392947103267,-0.1410579345088161,False
2026-03-06,59830,イワブチ,金属製品,スタンダード,147.95,0.17531,0.665553045690097,0.9562289562289563,0.07297936371453129,-0.023238925199709493,13450.0,0.1003717472118959,0.0037174721189590088,False
2026-03-06,59840,兼房,金属製品,スタンダード,123.9246,0.058303,0.20236255673148876,0.6450450450450451,0.041757641921397415,-0.024774774774774744,866.0,-0.010392609699769073,-0.1616628175519631,False
2026-03-06,59850,サンコール,金属製品,スタンダード,555.82530336,46.234915,2.2953783082200685,1.6698564593301435,-0.15960020371785077,0.0,1632.0,0.3970588235294117,0.04227941176470584,False
2026-03-06,59860,モリテック　スチール,金属製品,スタンダード,52.33470616,0.078918,0.17498327616816825,0.3315508021390374,-0.04587690271343481,-0.11111111111111116,232.0,0.06465517241379315,0.004310344827586299,False
2026-03-06,59870,オーネックス,金属製品,スタンダード,29.216,0.028138,0.9375364429058365,3.090909090909091,0.05025722200237426,-0.38590369853454287,1760.0,0.1789772727272727,0.1789772727272727,False
2026-03-06,59880,パイオラックス,金属製品,プライム,632.142946,1.658483,0.854419842979876,-0.44682793245093566,-0.03951786123913004,-0.32808192201654196,1706.0,0.0029308323563892458,-0.08147713950762014,False
2026-03-06,59890,エイチワン,金属製品,プライム,383.8710616,2.205728,0.727546617913493,-0.30027034585625056,-0.1454832485528854,-0.12321660181582361,1352.0,0.3224852071005917,0.17677514792899407,False
2026-03-06,59900,スーパーツール,金属製品,スタンダード,47.32156,0.041976,1.0835801823778823,-0.2321428571428571,0.07324439969796126,-0.03614457831325302,2000.0,0.0024999999999999467,-0.01100000000000001,False
2026-03-06,59910,日本発條,金属製品,プライム,6450.21140976,9.7432665,0.5785855461442815,-0.10917191668085591,0.006268211981986793,-0.13495506662534862,2791.5,0.45047465520329566,0.45047465520329566,False
2026-03-06,59920,中央発條,金属製品,スタンダード,872.2728234,0.81895,0.5784633901790132,-0.3037383177570093,0.010674772036474156,-0.10131578947368425,3415.0,0.1961932650073206,0.11420204978038062,False
2026-03-06,59940,ファインシンター,金属製品,スタンダード,71.7808,0.324417,0.2183809797172128,,0.10460716670376136,-0.2512678653757492,1624.0,-0.0006157635467980427,-0.3706896551724138,False
2026-03-06,59970,協立エアテック,金属製品,スタンダード,48.78,0.166019,3.9277936488220924,-0.1271929824561403,0.01628025912035458,0.0,813.0,0.043050430504305126,0.01845018450184499,False
2026-03-06,59980,アドバネクス,金属製品,スタンダード,77.3357494,0.705148,0.8694402029599644,0.6577946768060836,0.03447294798236045,-0.21599999999999997,1862.0,0.664876476906552,0.6165413533834587,False
2026-03-06,60050,三浦工業,機械,プライム,3969.22242816,13.609559,0.6659757519326414,-0.05382103200522537,0.0733021344595366,-0.10127659574468084,3168.0,0.08743686868686873,0.00031565656565657463,False
2026-03-06,60130,タクマ,機械,プライム,,11.879204,1.344994553256222,,,-0.024590163934426257,2975.0,0.14117647058823524,0.14117647058823524,False
2026-03-06,60160,ジャパンエンジンコーポレーション,輸送用機器,スタンダード,1090.32,20.92246,0.6409026818700193,0.007579135086937194,-0.009421606320503595,-0.1737746658179503,12980.0,0.08166409861325108,-0.3697996918335902,False
2026-03-06,60180,阪神内燃機工業,輸送用機器,スタンダード,161.2904082,0.642025,1.2486896076894503,3.296610169491525,0.18884376493072152,-0.003012048192771122,4965.0,0.2870090634441087,0.04733131923464251,False
2026-03-06,60220,赤阪鐵工所,機械,スタンダード,53.669,0.16202,0.358581233798749,-17.571428571428573,-0.020699252043833716,-0.4239669421487603,3485.0,0.043041606886657036,-0.28866571018651366,False
2026-03-06,60230,ダイハツインフィニアース,輸送用機器,スタンダード,736.0535,2.392492,0.5019941245613884,-0.21680960548885075,-0.04370252274219266,-0.3387696709585122,2311.0,0.473388143660753,0.19342276070964948,False
2026-03-06,60270,弁護士ドットコム,サービス業,プライム,633.510573,16.308405,2.435313243757356,1.1910408432147563,0.15508853862619176,-0.25306666666666666,2801.0,0.04926811852909685,-0.18279186004998216,False
2026-03-06,60290,アトラグループ,サービス業,スタンダード,14.91615,0.021442,0.19594995334742507,27.0,-0.07250826641473784,-0.5671641791044777,145.0,0.5517241379310345,0.3310344827586207,False
2026-03-06,60300,アドベンチャー,サービス業,グロース,144.41809,0.765341,0.6860884836405617,-0.387203166226913,0.055243815695882326,-0.5423514538558787,1810.0,0.00939226519337022,-0.2889502762430939,False
2026-03-06,60310,ＺＥＴＡ,サービス業,グロース,69.317534,0.315533,0.24595524854335474,,,-0.39277652370203164,269.0,0.09665427509293689,-0.0037174721189591198,False
2026-03-06,60330,エクストリーム,サービス業,グロース,82.56006324,0.12837,0.3100583838221839,-0.04140414041404139,0.03363255535607412,0.0,1499.0,0.06070713809206141,-0.07671781187458304,False
2026-03-06,60340,ＭＲＴ,サービス業,グロース,36.31311,0.017183,0.504497997627688,,0.006242496998799529,-0.1951837769328264,635.0,0.04251968503937009,-0.023622047244094446,False
2026-03-06,60350,アイ・アールジャパンホールディングス,サービス業,スタンダード,141.1121061,0.219785,0.49595217413035747,0.33058984910836764,0.07493061979648474,-0.11620111731843574,791.0,0.0012642225031604948,-0.08343868520859676,False
2026-03-06,60360,ＫｅｅＰｅｒ技研,サービス業,プライム,971.446854,4.49109,0.7574113964688826,-0.08583478045150084,0.06943296412630184,-0.21125143513203215,3435.0,-0.026200873362445365,-0.17991266375545856,False
2026-03-06,60370,楽待,サービス業,スタンダード,201.48876,0.381198,0.47346239888335817,0.8072727272727274,0.1695364238410597,-0.31034482758620685,1020.0,0.002941176470588225,-0.032352941176470584,False
2026-03-06,60380,イード,サービス業,グロース,46.474668,0.026566,0.44078387387402335,-0.3421828908554573,-0.02664933376665579,-0.12068965517241381,918.0,0.023965141612200425,-0.019607843137254943,False
2026-03-06,60390,日本動物高度医療センター,サービス業,グロース,187.37082,1.251111,0.40562918617530236,0.6372881355932203,0.18214104515474383,-0.7819095477386935,1302.0,0.21351766513056836,-0.25268817204301075,False
2026-03-06,60400,日本スキー場開発,サービス業,グロース,223.240455,0.359244,0.8949115859916658,-0.05355493998153282,0.09989909182643797,-0.6752793296089385,465.0,0.03010752688172036,0.0,False
2026-03-06,60420,ニッキ,輸送用機器,スタンダード,89.5,0.01804,0.08696322863037735,0.16481774960380347,0.03820154063826453,-0.14761904761904765,4475.0,0.14189944134078214,-0.1061452513966481,False
2026-03-06,60440,三機サービス,サービス業,スタンダード,116.19851025,0.046095,0.24012077144951266,0.6208955223880597,0.2512852796138916,-0.2642767819924968,1765.0,0.0192634560906515,-0.13767705382436257,False
2026-03-06,60450,レントラックス,サービス業,グロース,136.705212,0.223035,0.8202198432633008,-0.010112359550561778,0.1463838664812238,-0.10261780104712037,1714.0,0.008168028004667427,-0.18844807467911318,False
2026-03-06,60460,リンクバル,サービス業,スタンダード,41.34,0.340153,0.27322040724381513,,0.1266375545851528,0.0,212.0,0.0,-0.46226415094339623,False
2026-03-06,60470,Ｇｕｎｏｓｙ,サービス業,スタンダード,137.91293406,1.096587,0.9414318321140834,-0.8087431693989071,0.0663414634146342,-0.26103896103896107,569.0,-0.017574692442882234,-0.18804920913884005,False
2026-03-06,60490,イトクロ,サービス業,グロース,56.9268,0.011223,0.3252581517407673,,-0.07090402633578119,-0.1824104234527687,251.0,0.12350597609561742,0.03585657370517925,False
2026-03-06,60500,イー・ガーディアン,サービス業,プライム,193.44229436,0.401907,0.7223399741083643,-0.46472019464720193,-0.0907840440165062,-0.28210806023029233,1621.0,0.05860579888957429,0.013571869216532972,False
2026-03-06,60540,リブセンス,サービス業,スタンダード,41.9584,0.499636,0.17493961543053008,-4.376146788990826,-0.10775316455696204,-0.11309523809523814,149.0,-0.046979865771812124,-0.2684563758389261,False
2026-03-06,60550,ジャパンマテリアル,サービス業,プライム,2015.7162984,16.432834,0.5126618571928518,0.46114519427402856,0.1804706947273138,-0.13257918552036196,1917.0,0.26343244653103803,0.18205529473135096,False
2026-03-06,60580,ベクトル,サービス業,プライム,649.29029976,4.643375,0.8882265740959244,0.7959081836327346,0.09980684066710643,-0.1240506329113924,1384.0,0.05924855491329484,0.016618497109826658,False
2026-03-06,60590,ウチヤマホールディングス,サービス業,スタンダード,85.178072,0.031176,0.316770356732437,0.7781456953642385,0.01968774323519984,-0.03194103194103193,394.0,-0.015228426395939132,-0.1116751269035533,False
2026-03-06,60610,ユニバーサル園芸社,サービス業,スタンダード,318.585,0.1455,0.720658250732112,0.2844400396432112,0.12131531339789303,-0.543884892086331,3170.0,-0.018927444794952675,-0.13785488958990533,False
2026-03-06,60620,チャーム・ケア・コーポレーション,サービス業,プライム,459.27648,1.806397,0.8284657146296859,0.38334284084426695,0.11351054810233907,-0.0357142857142857,1404.0,-0.008547008547008517,-0.06481481481481477,False
2026-03-06,60630,日本エマージェンシーアシスタンス,サービス業,スタンダード,23.129928,0.025482,0.5047104926185942,0.8461538461538463,0.27716643741403035,-0.3447537473233405,918.0,0.015250544662309462,-0.05446623093681913,False
2026-03-06,60690,トレンダーズ,サービス業,グロース,61.08154,0.301633,0.32481219945572987,-0.25710754017305315,0.2803598200899551,-0.30249768732654947,754.0,0.049071618037135334,-0.18567639257294433,False
2026-03-06,60700,キャリアリンク,サービス業,プライム,343.253211,0.589212,0.47784824742465354,0.6793227296049256,0.09874967268918566,-0.03130558520099613,2723.0,0.002937936099889793,-0.2034520749173705,False
2026-03-06,60710,ＩＢＪ,サービス業,プライム,311.22,0.888378,0.5790902250323815,0.3989918573090345,0.13715542026044303,-0.18571428571428572,741.0,0.1174089068825912,0.06747638326585692,False
2026-03-06,60720,地盤ネットホールディングス,サービス業,スタンダード,248.14656,21.503999,0.45702030605880267,0.25,0.7254038179148312,-0.19999999999999996,1072.0,0.7481343283582089,0.44682835820895517,False
2026-03-06,60730,アサンテ,サービス業,プライム,198.440395,0.741771,1.3081911434042888,-0.3713114754098361,0.013389197558976162,-0.07002314814814814,1607.0,-0.00435594275046669,-0.16241443683883017,False
2026-03-06,60740,ジェイエスエス,サービス業,スタンダード,21.66018128,0.059007,1.2660449478462088,0.4221453287197232,0.020497574714442246,-0.08503401360544216,538.0,0.08921933085501865,-0.10223048327137552,False
2026-03-06,60780,バリューＨＲ,サービス業,プライム,384.340626,0.387558,0.6611912866835872,-0.2094897045658013,0.20200573065902572,-0.24488697524219594,1403.0,0.06699928724162518,-0.03706343549536706,False
2026-03-06,60800,Ｍ＆Ａキャピタルパートナーズ,サービス業,プライム,1109.97705,3.832,0.7731681204342513,-0.3378176382660688,-0.1968288682340077,-0.06550802139037437,3495.0,0.030042918454935563,-0.0042918454935622075,False
2026-03-06,60810,アライドアーキテクツ,サービス業,グロース,,4.717333,0.5161328574429039,,,-0.1415929203539823,388.0,-0.0670103092783505,-0.5541237113402062,False
2026-03-06,60820,ライドオンエクスプレスホールディングス,サービス業,スタンダード,113.21574165,0.161577,0.8666808452092036,0.4114285714285715,0.028109873447250244,-0.018957345971563955,1035.0,-0.006763285024154575,-0.05893719806763287,False
2026-03-06,60830,ＥＲＩホールディングス,サービス業,スタンダード,361.07364,0.88802,0.6787465026807208,2.6849557522123892,0.2664884135472372,-0.07056451612903225,4610.0,0.049891540130151846,-0.7108459869848156,False
2026-03-06,60850,アーキテクツ・スタジオ・ジャパン,サービス業,グロース,196.06639554,10.613322,1.4732181460128098,,-0.18502202643171806,-0.40954686959529574,1707.0,1.7533684827182192,-0.8125366139425894,True
2026-03-06,60860,シンメンテホールディングス,サービス業,グロース,,0.098934,0.5599448737231886,,,-0.03909304143862391,1229.0,-0.01057770545158665,-0.16192026037428808,False
2026-03-06,60870,アビスト,サービス業,スタンダード,136.912,0.065365,0.7902053941657902,0.08090614886731395,0.08032282859338968,-0.005780346820809301,3440.0,0.013081395348837122,-0.013081395348837233,False
2026-03-06,60880,シグマクシス・ホールディングス,サービス業,プライム,618.34,5.570991,0.9822599268492871,0.031079854809437313,-0.0745456412362665,-0.4548900682335102,719.0,-0.012517385257301838,-0.2531293463143255,False
2026-03-06,60890,ウィルグループ,サービス業,プライム,287.599116,0.680218,0.6588343773237959,0.5915178571428572,0.03107647622753973,-0.05038167938931293,1244.0,0.009646302250803762,-0.182475884244373,False
2026-03-06,60900,ヒューマン・メタボローム・テクノロジーズ,サービス業,スタンダード,42.08975667,0.025974,0.30868070906005335,-0.5576923076923077,-0.03654970760233922,-0.18181818181818177,711.0,0.025316455696202445,-0.13220815752461323,False
2026-03-06,60910,ウエスコホールディングス,サービス業,スタンダード,126.01893654,0.05399,0.5370156887358,-0.4121212121212121,0.04465424853278899,-0.02857142857142858,918.0,0.01089324618736387,-0.07734204793028321,False
2026-03-06,60920,エンバイオ・ホールディングス,サービス業,スタンダード,58.779688,0.366638,1.3292772704274982,0.3305389221556887,0.11121963130264922,0.0,719.0,0.30319888734353273,0.026425591098748313,False
2026-03-06,60930,ミトラグループ,サービス業,スタンダード,84.08893554,0.893938,1.3594838712817097,-0.39330543933054396,0.037151702786377694,-0.08040201005025127,183.0,0.06557377049180335,-0.13661202185792354,False
2026-03-06,60940,フリークアウト・ホールディングス,サービス業,グロース,134.99170076,0.171012,0.4740050714983704,2.8679245283018866,0.09763550381957065,-0.0209150326797386,749.0,-0.001335113484646211,-0.1855807743658211,False
2026-03-06,60960,,,,30.02908,0.011225,0.34422009233378154,-0.7619047619047619,-0.014983801295896382,-0.2823529411764706,305.0,0.24590163934426235,0.20327868852459008,False
2026-03-06,60980,リクルートホールディングス,サービス業,プライム,109505.12867298,389.240568,0.6111493880460938,0.21087165757112358,0.01523833123987739,-0.25589798087141336,7002.0,0.55955441302485,0.5131391031133963,False
2026-03-06,60990,エラン,サービス業,プライム,462.378,0.914923,0.5681975133832644,0.1942968968409282,0.16700692442068488,-0.12298850574712639,763.0,0.006553079947575258,-0.09043250327653996,False
2026-03-06,61010,ツガミ,機械,プライム,1819.2,12.13475,1.2526870484304364,0.6277469902541564,0.2570203901774626,-0.07221542227662181,3790.0,0.8469656992084433,0.7308707124010554,False
2026-03-06,61030,オークマ,機械,プライム,2805.0532974,14.725505,0.8110312438727245,0.031006220993384126,0.11775091127565163,-0.10932475884244375,4155.0,0.22743682310469304,0.0072202166064982976,False
2026-03-06,61040,芝浦機械,機械,プライム,1027.5648084,2.307905,0.6070511977885382,-0.8570557292063734,-0.3032732683088114,-0.10389610389610393,4140.0,0.18719806763285018,0.02777777777777768,False
2026-03-06,61130,アマダ,機械,プライム,8022.189400565,34.524272,0.7015698864045499,-0.15402783097153072,0.07332870018302162,-0.08118774666416084,2444.5,0.26488034362855384,0.26488034362855384,False
2026-03-06,61180,アイダエンジニアリング,機械,プライム,749.63488612,1.723212,0.4244513089977854,0.013230695212893995,0.05304914580345299,-0.0893550893550894,1172.0,0.14590443686006815,-0.05290102389078499,False
2026-03-06,61250,岡本工作機械製作所,機械,スタンダード,309.0449495,1.778225,0.4529718440257122,-0.5057085292142378,-0.023891805675549938,-0.1383177570093458,4610.0,0.18221258134490248,0.14533622559652937,False
2026-03-06,61340,ＦＵＪＩ,機械,プライム,5458.5651384,22.190088,0.5287511560205214,0.9255210461789947,0.3604552984556191,-0.08389427023477258,5580.0,0.4915770609318997,0.3863799283154121,False
2026-03-06,61350,牧野フライス製作所,機械,プライム,2880.2174037,4.08498,0.23443387328376777,0.3358524788391777,0.12641444601111407,-0.03983402489626553,11570.0,0.2541054451166811,0.2541054451166811,False
2026-03-06,61360,オーエスジー,機械,プライム,2632.942244545,15.286922,1.3667481461154116,0.07748569005723982,0.032806702804194954,-0.06424056039637793,2738.5,0.3018075588825999,0.24995435457367177,False
2026-03-06,61370,小池酸素工業,機械,スタンダード,484.4061243,0.789203,0.6887702726414148,-0.3802373456042626,-0.06518062252290913,-0.6868421052631579,2142.0,-0.02007469654528482,-0.30952380952380953,False
2026-03-06,61380,ダイジェット工業,機械,スタンダード,34.7187884,0.034223,0.1653223926748601,2.8676470588235294,0.03930472909489513,-0.05460472697636509,1160.0,0.022413793103448265,-0.0482758620689655,False
2026-03-06,61400,旭ダイヤモンド工業,機械,プライム,716.400296,86.751846,0.5676930097279983,-0.1413662239089184,-0.003981377428158628,-0.13441832429174205,1436.0,0.009052924791086436,-0.06754874651810583,False
